ID	Participant	Condition	Word	Cognate	TrialNumberRaw	PreTestRaw	GermanKnown	TestingMoment	RetentionInterval	KnownBefore	MeanTime	Score	Phonemes	PhonemesCorrectRelative	PhonemesIncorrectRelative	ExtraPhonemes	Memory	Lextale	Proficiency	YearsOfDutch	Age	Exposure	HowManyOtherLanguages
34tol	34	Experimental	tol	Non-cognate	68	9		Main4	7	No		1	3	3	0	0	80	66.25	4	4	23	3.666666667	2
34sambabal	34	Experimental	sambabal	Non-cognate	72	9		Main4	7	No		1	8	8	0	0	80	66.25	4	4	23	3.666666667	2
34knikker	34	Experimental	knikker	Non-cognate	80	9		Main4	3	Yes		1	6	6	0	0	80	66.25	4	4	23	3.666666667	2
34skelter	34	Experimental	skelter	Non-cognate	82	9		Main4	7	No		1	7	7	0	0	80	66.25	4	4	23	3.666666667	2
34staf	34	Experimental	staf	Cognate	52	9	No	Main4	3	Yes		1	4	4	0	0	80	66.25	4	4	23	3.666666667	2
34rits	34	Experimental	rits	Cognate	56	8	Yes	Main4	3	Yes		1	4	4	0	0	80	66.25	4	4	23	3.666666667	2
34pruik	34	Experimental	pruik	Cognate	68	9	Yes	Main4	7	Yes		1	4	4	0	0	80	66.25	4	4	23	3.666666667	2
34schort	34	Experimental	schort	Cognate	72	9	Yes	Main4	7	Yes		1	5	5	0	0	80	66.25	4	4	23	3.666666667	2
34tulband	34	Experimental	tulband	Cognate	80	g	Yes	Main4	3	No		0.57	7	4	3	0	80	66.25	4	4	23	3.666666667	2
34keppel	34	Experimental	keppel	Cognate	82	9	No	Main4	7	Yes		0	5	0	5	0	80	66.25	4	4	23	3.666666667	2
34kruiwagen	34	Experimental	kruiwagen	Non-cognate	52	9		Main4	3	No		1	7	7	0	0	80	66.25	4	4	23	3.666666667	2
34vijzel	34	Experimental	vijzel	Non-cognate	56	9		Main4	3	No		0	5	0	5	0	80	66.25	4	4	23	3.666666667	2
34passer	34	Experimental	passer	Non-cognate	68	h		Main4	7	No		1	5	5	0	0	80	66.25	4	4	23	3.666666667	2
34spijker	34	Experimental	spijker	Non-cognate	72	g		Main4	7	Yes		1	6	6	0	0	80	66.25	4	4	23	3.666666667	2
34buis	34	Experimental	buis	Non-cognate	80	9		Main4	3	Yes		1	3	3	0	0	80	66.25	4	4	23	3.666666667	2
34klos	34	Experimental	klos	Non-cognate	82	9		Main4	7	No		0	4	0	4	0	80	66.25	4	4	23	3.666666667	2
35garde	35	Experimental	garde	Non-cognate	52	9		Main4	3	No		0	5	0	5	0	77	67.5	3	3	21	4.333333333	1
35rietje	35	Experimental	rietje	Non-cognate	56	9		Main4	3	Yes		1	5	5	0	0	77	67.5	3	3	21	4.333333333	1
35lessenaar	35	Experimental	lessenaar	Non-cognate	68	9		Main4	7	No		1	7	7	0	0	77	67.5	3	3	21	4.333333333	1
35broodrooster	35	Experimental	broodrooster	Non-cognate	72	g		Main4	7	No		0	10	0	10	0	77	67.5	3	3	21	4.333333333	1
35kapstok	35	Experimental	kapstok	Non-cognate	80	9		Main4	3	No		1	7	7	0	0	77	67.5	3	3	21	4.333333333	1
35stolp	35	Experimental	stolp	Non-cognate	82	9		Main4	7	No		1	5	5	0	0	77	67.5	3	3	21	4.333333333	1
35tamboerijn	35	Experimental	tamboerijn	Cognate	52	9	No	Main4	3	Yes		1	8	8	0	0	77	67.5	3	3	21	4.333333333	1
35wip	35	Experimental	wip	Cognate	56	9	Yes	Main4	3	No		1	3	3	0	0	77	67.5	3	3	21	4.333333333	1
35knuffel	35	Experimental	knuffel	Cognate	68	8	Yes	Main4	7	Yes		1	6	6	0	0	77	67.5	3	3	21	4.333333333	1
35zwemvleugel	35	Experimental	zwemvleugel	Cognate	72	9	Yes	Main4	7	No		1	10	10	0	0	77	67.5	3	3	21	4.333333333	1
35toverstaf	35	Experimental	toverstaf	Cognate	80	8	Yes	Main4	3	No		0	9	0	9	0	77	67.5	3	3	21	4.333333333	1
35stelt	35	Experimental	stelt	Cognate	82	9	Yes	Main4	7	No		1	5	5	0	0	77	67.5	3	3	21	4.333333333	1
35tooi	35	Experimental	tooi	Non-cognate	52	9		Main4	3	No		1	3	3	0	0	77	67.5	3	3	21	4.333333333	1
35veter	35	Experimental	veter	Non-cognate	56	9		Main4	3	No		1	5	5	0	0	77	67.5	3	3	21	4.333333333	1
35waaier	35	Experimental	waaier	Non-cognate	68	9		Main4	7	Yes		1	5	5	0	0	77	67.5	3	3	21	4.333333333	1
35kous	35	Experimental	kous	Non-cognate	72	9		Main4	7	No		0	3	0	3	0	77	67.5	3	3	21	4.333333333	1
35gesp	35	Experimental	gesp	Non-cognate	80	8		Main4	3	No		1	4	4	0	0	77	67.5	3	3	21	4.333333333	1
35slab	35	Experimental	slab	Non-cognate	82	9		Main4	7	No		1	4	4	0	0	77	67.5	3	3	21	4.333333333	1
35hengel	35	Experimental	hengel	Cognate	52	9	Yes	Main4	3	Yes		1	5	5	0	0	77	67.5	3	3	21	4.333333333	1
35gieter	35	Experimental	gieter	Cognate	56	8	Yes	Main4	3	No		1	5	5	0	0	77	67.5	3	3	21	4.333333333	1
35kruk	35	Experimental	kruk	Cognate	68	9	Yes	Main4	7	Yes		1	4	4	0	0	77	67.5	3	3	21	4.333333333	1
35zaag	35	Experimental	zaag	Cognate	72	9	Yes	Main4	7	Yes		1	3	3	0	0	77	67.5	3	3	21	4.333333333	1
35schroef	35	Experimental	schroef	Cognate	80	9	Yes	Main4	3	No		1	5	5	0	0	77	67.5	3	3	21	4.333333333	1
35aambeeld	35	Experimental	aambeeld	Cognate	82	9	Yes	Main4	7	No		1	6	6	0	0	77	67.5	3	3	21	4.333333333	1
36servet	36	Experimental	servet	Cognate	52	1	Yes	Main4	3	Yes		1	6	6	0	0		77.5	4	4.5	22	3.333333333	2
36wafelijzer	36	Experimental	wafelijzer	Cognate	56	1	Yes	Main4	3	Yes		1	9	9	0	0		77.5	4	4.5	22	3.333333333	2
36lantaarn	36	Experimental	lantaarn	Cognate	68	9	Yes	Main4	7	No		0.86	7	6	1	0		77.5	4	4.5	22	3.333333333	2
36onderzetter	36	Experimental	onderzetter	Cognate	72	2	Yes	Main4	7	Yes		1	10	10	0	0		77.5	4	4.5	22	3.333333333	2
36kurk	36	Experimental	kurk	Cognate	80	1	Yes	Main4	3	Yes		1	4	4	0	0		77.5	4	4.5	22	3.333333333	2
36slang	36	Experimental	slang	Cognate	82	1	Yes	Main4	7	Yes		1	4	4	0	0		77.5	4	4.5	22	3.333333333	2
36tol	36	Experimental	tol	Non-cognate	52	9		Main4	3	No		1	3	3	0	0		77.5	4	4.5	22	3.333333333	2
36sambabal	36	Experimental	sambabal	Non-cognate	56	9		Main4	3	No		1	8	8	0	0		77.5	4	4.5	22	3.333333333	2
36puntenslijper	36	Experimental	puntenslijper	Non-cognate	68	h		Main4	7	Yes		1	11	11	0	0		77.5	4	4.5	22	3.333333333	2
36slinger	36	Experimental	slinger	Non-cognate	72	g		Main4	7	Yes		1	6	6	0	0		77.5	4	4.5	22	3.333333333	2
36skelter	36	Experimental	skelter	Non-cognate	80	9		Main4	3	Yes		1	7	7	0	0		77.5	4	4.5	22	3.333333333	2
36speen	36	Experimental	speen	Non-cognate	82	9		Main4	7	Yes		1	4	4	0	0		77.5	4	4.5	22	3.333333333	2
36schort	36	Experimental	schort	Cognate	52	1	Yes	Main4	3	Yes		1	5	5	0	0		77.5	4	4.5	22	3.333333333	2
36mijter	36	Experimental	mijter	Cognate	56	9	No	Main4	3	No		1	5	5	0	0		77.5	4	4.5	22	3.333333333	2
36rits	36	Experimental	rits	Cognate	68	4	Yes	Main4	7	Yes		1	4	4	0	0		77.5	4	4.5	22	3.333333333	2
36tulband	36	Experimental	tulband	Cognate	72	5	Yes	Main4	7	No		0.29	7	2	5	0		77.5	4	4.5	22	3.333333333	2
36keppel	36	Experimental	keppel	Cognate	80	9	No	Main4	3	No		1	5	5	0	0		77.5	4	4.5	22	3.333333333	2
36kraag	36	Experimental	kraag	Cognate	82	1	Yes	Main4	7	Yes		1	4	4	0	0		77.5	4	4.5	22	3.333333333	2
36spijker	36	Experimental	spijker	Non-cognate	52	8		Main4	3	Yes		1	6	6	0	0		77.5	4	4.5	22	3.333333333	2
36klos	36	Experimental	klos	Non-cognate	56	8		Main4	3	No		1	4	4	0	0		77.5	4	4.5	22	3.333333333	2
36kruiwagen	36	Experimental	kruiwagen	Non-cognate	68	8		Main4	7	No		0	7	0	7	0		77.5	4	4.5	22	3.333333333	2
36vijzel	36	Experimental	vijzel	Non-cognate	72	8		Main4	7	No		1	5	5	0	0		77.5	4	4.5	22	3.333333333	2
36passer	36	Experimental	passer	Non-cognate	80	9		Main4	3	Yes		1	5	5	0	0		77.5	4	4.5	22	3.333333333	2
36kwast	36	Experimental	kwast	Non-cognate	82	9		Main4	7	Yes		1	5	5	0	0		77.5	4	4.5	22	3.333333333	2
37aambeeld	37	Control	aambeeld	Cognate	52	9	Yes	Main4	3	No		0	6	0	6	0	71	65	3	0.75	28	2	2
37zaag	37	Control	zaag	Cognate	56	8	Yes	Main4	3	Yes		0	3	0	3	0	71	65	3	0.75	28	2	2
37gieter	37	Control	gieter	Cognate	68	9	Yes	Main4	7	No		0	5	0	5	0	71	65	3	0.75	28	2	2
37hengel	37	Control	hengel	Cognate	72	9	Yes	Main4	7	No		0	5	0	5	0	71	65	3	0.75	28	2	2
37zeis	37	Control	zeis	Cognate	80	9	Yes	Main4	3	No		0	3	0	3	0	71	65	3	0.75	28	2	2
37schroef	37	Control	schroef	Cognate	82	9	Yes	Main4	7	No		0	5	0	5	0	71	65	3	0.75	28	2	2
37kous	37	Control	kous	Non-cognate	52	9		Main4	3	No		0	3	0	3	0	71	65	3	0.75	28	2	2
37slab	37	Control	slab	Non-cognate	56	9		Main4	3	No		0	4	0	4	0	71	65	3	0.75	28	2	2
37speldje	37	Control	speldje	Non-cognate	68	9		Main4	7	No		0	7	0	7	0	71	65	3	0.75	28	2	2
37gesp	37	Control	gesp	Non-cognate	72	9		Main4	7	No		0	4	0	4	0	71	65	3	0.75	28	2	2
37waaier	37	Control	waaier	Non-cognate	80	9		Main4	3	No		0	5	0	5	0	71	65	3	0.75	28	2	2
37veter	37	Control	veter	Non-cognate	82	8		Main4	7	No		0	5	0	5	0	71	65	3	0.75	28	2	2
37knuffel	37	Control	knuffel	Cognate	52	8	Yes	Main4	3	No		0	6	0	6	0	71	65	3	0.75	28	2	2
37zwemvleugel	37	Control	zwemvleugel	Cognate	56	9	Yes	Main4	3	No		0.6	10	6	4	0	71	65	3	0.75	28	2	2
37toverstaf	37	Control	toverstaf	Cognate	68	9	Yes	Main4	7	No		0	9	0	9	0	71	65	3	0.75	28	2	2
37gum	37	Control	gum	Cognate	72	8	Yes	Main4	7	No		0	3	0	3	0	71	65	3	0.75	28	2	2
37stelt	37	Control	stelt	Cognate	80	9	Yes	Main4	3	No		0	5	0	5	0	71	65	3	0.75	28	2	2
37tamboerijn	37	Control	tamboerijn	Cognate	82	9	Yes	Main4	7	No		0	8	0	8	0	71	65	3	0.75	28	2	2
37kooi	37	Control	kooi	Non-cognate	52	9		Main4	3	No		0	3	0	3	0	71	65	3	0.75	28	2	2
37lessenaar	37	Control	lessenaar	Non-cognate	56	9		Main4	3	No		0	7	0	7	0	71	65	3	0.75	28	2	2
37kapstok	37	Control	kapstok	Non-cognate	68	9		Main4	7	No		0	7	0	7	0	71	65	3	0.75	28	2	2
37rietje	37	Control	rietje	Non-cognate	72	8		Main4	7	No		0	5	0	5	0	71	65	3	0.75	28	2	2
37broodrooster	37	Control	broodrooster	Non-cognate	80	g		Main4	3	No		0	10	0	10	0	71	65	3	0.75	28	2	2
37garde	37	Control	garde	Non-cognate	82	9		Main4	7	No		0	5	0	5	0	71	65	3	0.75	28	2	2
38vijzel	38	Control	vijzel	Non-cognate	52	9		Main4	3	No		0	5	0	5	0	95	68.75	3	4	23	2	1
38buis	38	Control	buis	Non-cognate	56	9		Main4	3	No		0	3	0	3	0	95	68.75	3	4	23	2	1
38spijker	38	Control	spijker	Non-cognate	68	7		Main4	7	No		0	6	0	6	0	95	68.75	3	4	23	2	1
38klos	38	Control	klos	Non-cognate	72	h		Main4	7	No		0	4	0	4	0	95	68.75	3	4	23	2	1
38kruiwagen	38	Control	kruiwagen	Non-cognate	80	9		Main4	3	No		0	7	0	7	0	95	68.75	3	4	23	2	1
38passer	38	Control	passer	Non-cognate	82	9		Main4	7	No		0	5	0	5	0	95	68.75	3	4	23	2	1
38kraag	38	Control	kraag	Cognate	52	9	Yes	Main4	3	No		0	4	0	4	0	95	68.75	3	4	23	2	1
38rits	38	Control	rits	Cognate	56	9	Yes	Main4	3	No		0	4	0	4	0	95	68.75	3	4	23	2	1
38pruik	38	Control	pruik	Cognate	68	9	Yes	Main4	7	No		0.6	4	2	2	-1	95	68.75	3	4	23	2	1
38keppel	38	Control	keppel	Cognate	72	h	Yes	Main4	7	No		0	5	0	5	0	95	68.75	3	4	23	2	1
38tulband	38	Control	tulband	Cognate	80	h	Yes	Main4	3	No		0	7	0	7	0	95	68.75	3	4	23	2	1
38schort	38	Control	schort	Cognate	82	9	Yes	Main4	7	No		0	5	0	5	0	95	68.75	3	4	23	2	1
38speen	38	Control	speen	Non-cognate	52	9		Main4	3	No		0	4	0	4	0	95	68.75	3	4	23	2	1
38slinger	38	Control	slinger	Non-cognate	56	9		Main4	3	No		0	6	0	6	0	95	68.75	3	4	23	2	1
38skelter	38	Control	skelter	Non-cognate	68	h		Main4	7	No		0	7	0	7	0	95	68.75	3	4	23	2	1
38tol	38	Control	tol	Non-cognate	72	9		Main4	7	No		0	3	0	3	0	95	68.75	3	4	23	2	1
38puntenslijper	38	Control	puntenslijper	Non-cognate	80	9		Main4	3	No		0	11	0	11	0	95	68.75	3	4	23	2	1
38sambabal	38	Control	sambabal	Non-cognate	82	9		Main4	7	No		0	8	0	8	0	95	68.75	3	4	23	2	1
38lantaarn	38	Control	lantaarn	Cognate	52	9	Yes	Main4	3	No		0	7	0	7	0	95	68.75	3	4	23	2	1
38slang	38	Control	slang	Cognate	56	9	Yes	Main4	3	No		0	4	0	4	0	95	68.75	3	4	23	2	1
38servet	38	Control	servet	Cognate	68	6	Yes	Main4	7	No		0.86	6	5	1	-1	95	68.75	3	4	23	2	1
38wafelijzer	38	Control	wafelijzer	Cognate	72	9	Yes	Main4	7	No		0.44	9	4	5	0	95	68.75	3	4	23	2	1
38onderzetter	38	Control	onderzetter	Cognate	80	9	Yes	Main4	3	No		0	10	0	10	0	95	68.75	3	4	23	2	1
38kurk	38	Control	kurk	Cognate	82	9	Yes	Main4	7	No		0	4	0	4	0	95	68.75	3	4	23	2	1
39hengel	39	Control	hengel	Cognate	52	h	Yes	Main4	3	No		0	5	0	5	0	84	51.25	3	1	20	4.333333333	3
39schroef	39	Control	schroef	Cognate	56	h	Yes	Main4	3	No		0	5	0	5	0	84	51.25	3	1	20	4.333333333	3
39zeis	39	Control	zeis	Cognate	68	9	Yes	Main4	7	No		0	3	0	3	0	84	51.25	3	1	20	4.333333333	3
39aambeeld	39	Control	aambeeld	Cognate	72	9	No	Main4	7	No		0	6	0	6	0	84	51.25	3	1	20	4.333333333	3
39klapper	39	Control	klapper	Cognate	80	9	Yes	Main4	3	No		0	6	0	6	0	84	51.25	3	1	20	4.333333333	3
39zaag	39	Control	zaag	Cognate	82	9	Yes	Main4	7	Yes		0	3	0	3	0	84	51.25	3	1	20	4.333333333	3
39speldje	39	Control	speldje	Non-cognate	52	9		Main4	3	No		1	7	7	0	0	84	51.25	3	1	20	4.333333333	3
39gesp	39	Control	gesp	Non-cognate	56	8		Main4	3	No		0	4	0	4	0	84	51.25	3	1	20	4.333333333	3
39waaier	39	Control	waaier	Non-cognate	68	8		Main4	7	No		0	5	0	5	0	84	51.25	3	1	20	4.333333333	3
39slab	39	Control	slab	Non-cognate	72	9		Main4	7	No		0	4	0	4	0	84	51.25	3	1	20	4.333333333	3
39veter	39	Control	veter	Non-cognate	80	8		Main4	3	No		0	5	0	5	0	84	51.25	3	1	20	4.333333333	3
39kous	39	Control	kous	Non-cognate	82	9		Main4	7	No		0	3	0	3	0	84	51.25	3	1	20	4.333333333	3
39stokpaard	39	Control	stokpaard	Cognate	52	9	Yes	Main4	3	No		0.78	8	6	2	-1	84	51.25	3	1	20	4.333333333	3
39tamboerijn	39	Control	tamboerijn	Cognate	56	9	Yes	Main4	3	Yes		0	8	0	8	0	84	51.25	3	1	20	4.333333333	3
39emmer	39	Control	emmer	Cognate	68	h	Yes	Main4	7	Yes		0	4	0	4	0	84	51.25	3	1	20	4.333333333	3
39knuffel	39	Control	knuffel	Cognate	72	8	Yes	Main4	7	Yes		0	6	0	6	0	84	51.25	3	1	20	4.333333333	3
39gum	39	Control	gum	Cognate	80	8	Yes	Main4	3	Yes		0.25	3	1	2	-5	84	51.25	3	1	20	4.333333333	3
39peddel	39	Control	peddel	Cognate	82	h	Yes	Main4	7	Yes		0	5	0	5	0	84	51.25	3	1	20	4.333333333	3
39dienblad	39	Control	dienblad	Non-cognate	52	h		Main4	3	No		0	7	0	7	0	84	51.25	3	1	20	4.333333333	3
39garde	39	Control	garde	Non-cognate	56	9		Main4	3	No		0	5	0	5	0	84	51.25	3	1	20	4.333333333	3
39broodrooster	39	Control	broodrooster	Non-cognate	68	g		Main4	7	Yes		0	10	0	10	0	84	51.25	3	1	20	4.333333333	3
39kooi	39	Control	kooi	Non-cognate	72	8		Main4	7	Yes		1	3	3	0	0	84	51.25	3	1	20	4.333333333	3
39rietje	39	Control	rietje	Non-cognate	80	h		Main4	3	Yes		0	5	0	5	0	84	51.25	3	1	20	4.333333333	3
39lessenaar	39	Control	lessenaar	Non-cognate	82	9		Main4	7	No		0	7	0	7	0	84	51.25	3	1	20	4.333333333	3
40spijker	40	Control	spijker	Non-cognate	52	8		Main4	3	Yes		0	6	0	6	0	81	72.5	3	4	24	2.666666667	2
40klos	40	Control	klos	Non-cognate	56	9		Main4	3	No		0	4	0	4	0	81	72.5	3	4	24	2.666666667	2
40vijzel	40	Control	vijzel	Non-cognate	68	9		Main4	7	No		0	5	0	5	0	81	72.5	3	4	24	2.666666667	2
40kruiwagen	40	Control	kruiwagen	Non-cognate	72	9		Main4	7	No		0	7	0	7	0	81	72.5	3	4	24	2.666666667	2
40passer	40	Control	passer	Non-cognate	80	9		Main4	3	No		0	5	0	5	0	81	72.5	3	4	24	2.666666667	2
40buis	40	Control	buis	Non-cognate	82	9		Main4	7	Yes		0	3	0	3	0	81	72.5	3	4	24	2.666666667	2
40pruik	40	Control	pruik	Cognate	52	9	Yes	Main4	3	No		0	4	0	4	0	81	72.5	3	4	24	2.666666667	2
40keppel	40	Control	keppel	Cognate	56	h	Yes	Main4	3	No		0	5	0	5	0	81	72.5	3	4	24	2.666666667	2
40kroon	40	Control	kroon	Cognate	68	9	Yes	Main4	7	No		0	4	0	4	0	81	72.5	3	4	24	2.666666667	2
40tulband	40	Control	tulband	Cognate	72	9	Yes	Main4	7	No		0	7	0	7	0	81	72.5	3	4	24	2.666666667	2
40schort	40	Control	schort	Cognate	80	9	Yes	Main4	3	Yes		0	5	0	5	0	81	72.5	3	4	24	2.666666667	2
40kraag	40	Control	kraag	Cognate	82	9	Yes	Main4	7	No		0	4	0	4	0	81	72.5	3	4	24	2.666666667	2
40sambabal	40	Control	sambabal	Non-cognate	52	9		Main4	3	No		0	8	0	8	0	81	72.5	3	4	24	2.666666667	2
40tol	40	Control	tol	Non-cognate	56	9		Main4	3	No		0	3	0	3	0	81	72.5	3	4	24	2.666666667	2
40puntenslijper	40	Control	puntenslijper	Non-cognate	68	9		Main4	7	Yes		0	11	0	11	0	81	72.5	3	4	24	2.666666667	2
40speen	40	Control	speen	Non-cognate	72	9		Main4	7	No		0	4	0	4	0	81	72.5	3	4	24	2.666666667	2
40skelter	40	Control	skelter	Non-cognate	80	9		Main4	3	No		0	7	0	7	0	81	72.5	3	4	24	2.666666667	2
40slinger	40	Control	slinger	Non-cognate	82	9		Main4	7	No		0	6	0	6	0	81	72.5	3	4	24	2.666666667	2
40wafelijzer	40	Control	wafelijzer	Cognate	52	9	Yes	Main4	3	Yes		0	9	0	9	0	81	72.5	3	4	24	2.666666667	2
40servet	40	Control	servet	Cognate	56	9	Yes	Main4	3	Yes		0	6	0	6	0	81	72.5	3	4	24	2.666666667	2
40lantaarn	40	Control	lantaarn	Cognate	68	9	Yes	Main4	7	No		0	7	0	7	0	81	72.5	3	4	24	2.666666667	2
40onderzetter	40	Control	onderzetter	Cognate	72	9	Yes	Main4	7	Yes		0	10	0	10	0	81	72.5	3	4	24	2.666666667	2
40bezem	40	Control	bezem	Cognate	80	9	Yes	Main4	3	Yes		0	5	0	5	0	81	72.5	3	4	24	2.666666667	2
40slang	40	Control	slang	Cognate	82	9	Yes	Main4	7	No		0	4	0	4	0	81	72.5	3	4	24	2.666666667	2
41kooi	41	Control	kooi	Non-cognate	52	9		Main4	3	Yes		0	3	0	3	0	78	67.5	3	2	20	4	3
41lessenaar	41	Control	lessenaar	Non-cognate	56	9		Main4	3	No		0	7	0	7	0	78	67.5	3	2	20	4	3
41garde	41	Control	garde	Non-cognate	68	9		Main4	7	No		0	5	0	5	0	78	67.5	3	2	20	4	3
41kapstok	41	Control	kapstok	Non-cognate	72	9		Main4	7	No		0	7	0	7	0	78	67.5	3	2	20	4	3
41broodrooster	41	Control	broodrooster	Non-cognate	80	g		Main4	3	No		0	10	0	10	0	78	67.5	3	2	20	4	3
41rietje	41	Control	rietje	Non-cognate	82	9		Main4	7	No		0	5	0	5	0	78	67.5	3	2	20	4	3
41zwemvleugel	41	Control	zwemvleugel	Cognate	52	9	Yes	Main4	3	No		0.9	10	9	1	0	78	67.5	3	2	20	4	3
41stelt	41	Control	stelt	Cognate	56	9	No	Main4	3	No		0	5	0	5	0	78	67.5	3	2	20	4	3
41tamboerijn	41	Control	tamboerijn	Cognate	68	9	No	Main4	7	No		0	8	0	8	0	78	67.5	3	2	20	4	3
41wip	41	Control	wip	Cognate	72	9	Yes	Main4	7	No		0	3	0	3	0	78	67.5	3	2	20	4	3
41knuffel	41	Control	knuffel	Cognate	80	9	Yes	Main4	3	No		0	6	0	6	0	78	67.5	3	2	20	4	3
41peddel	41	Control	peddel	Cognate	82	9	Yes	Main4	7	No		0	5	0	5	0	78	67.5	3	2	20	4	3
41kous	41	Control	kous	Non-cognate	52	9		Main4	3	No		0	3	0	3	0	78	67.5	3	2	20	4	3
41slab	41	Control	slab	Non-cognate	56	9		Main4	3	No		0	4	0	4	0	78	67.5	3	2	20	4	3
41speldje	41	Control	speldje	Non-cognate	68	9		Main4	7	No		0	7	0	7	0	78	67.5	3	2	20	4	3
41veter	41	Control	veter	Non-cognate	72	9		Main4	7	No		0	5	0	5	0	78	67.5	3	2	20	4	3
41waaier	41	Control	waaier	Non-cognate	80	9		Main4	3	No		0	5	0	5	0	78	67.5	3	2	20	4	3
41gesp	41	Control	gesp	Non-cognate	82	9		Main4	7	No		0	4	0	4	0	78	67.5	3	2	20	4	3
41zeis	41	Control	zeis	Cognate	52	9	Yes	Main4	3	No		0	3	0	3	0	78	67.5	3	2	20	4	3
41zaag	41	Control	zaag	Cognate	56	9	Yes	Main4	3	No		0	3	0	3	0	78	67.5	3	2	20	4	3
41gieter	41	Control	gieter	Cognate	68	9	Yes	Main4	7	No		0	5	0	5	0	78	67.5	3	2	20	4	3
41hengel	41	Control	hengel	Cognate	72	9	Yes	Main4	7	No		0	5	0	5	0	78	67.5	3	2	20	4	3
41aambeeld	41	Control	aambeeld	Cognate	80	h	Yes	Main4	3	No		0	6	0	6	0	78	67.5	3	2	20	4	3
41kruk	41	Control	kruk	Cognate	82	9	Yes	Main4	7	No		0	4	0	4	0	78	67.5	3	2	20	4	3
42onderzetter	42	Control	onderzetter	Cognate	52	9	Yes	Main4	3	Yes		0	10	0	10	0	79	71.25	3	0.75	21	3.333333333	3
42lantaarn	42	Control	lantaarn	Cognate	56	9	Yes	Main4	3	No		0	7	0	7	0	79	71.25	3	0.75	21	3.333333333	3
42kurk	42	Control	kurk	Cognate	68	9	Yes	Main4	7	No		0	4	0	4	0	79	71.25	3	0.75	21	3.333333333	3
42stamper	42	Control	stamper	Cognate	72	9	Yes	Main4	7	No		0.58	7	4	3	-5	79	71.25	3	0.75	21	3.333333333	3
42slang	42	Control	slang	Cognate	80	9	Yes	Main4	3	No		0	4	0	4	0	79	71.25	3	0.75	21	3.333333333	3
42wafelijzer	42	Control	wafelijzer	Cognate	82	9	Yes	Main4	7	No		0	9	0	9	0	79	71.25	3	0.75	21	3.333333333	3
42slinger	42	Control	slinger	Non-cognate	52	h		Main4	3	No		0	6	0	6	0	79	71.25	3	0.75	21	3.333333333	3
42puntenslijper	42	Control	puntenslijper	Non-cognate	56	9		Main4	3	No		0.5	11	6	5	-1	79	71.25	3	0.75	21	3.333333333	3
42tol	42	Control	tol	Non-cognate	68	9		Main4	7	No		0	3	0	3	0	79	71.25	3	0.75	21	3.333333333	3
42skelter	42	Control	skelter	Non-cognate	72	9		Main4	7	No		0	7	0	7	0	79	71.25	3	0.75	21	3.333333333	3
42speen	42	Control	speen	Non-cognate	80	9		Main4	3	No		0	4	0	4	0	79	71.25	3	0.75	21	3.333333333	3
42sambabal	42	Control	sambabal	Non-cognate	82	9		Main4	7	No		0	8	0	8	0	79	71.25	3	0.75	21	3.333333333	3
42tulband	42	Control	tulband	Cognate	52	9	Yes	Main4	3	No		0	7	0	7	0	79	71.25	3	0.75	21	3.333333333	3
42rits	42	Control	rits	Cognate	56	9	Yes	Main4	3	No		0	4	0	4	0	79	71.25	3	0.75	21	3.333333333	3
42keppel	42	Control	keppel	Cognate	68	h	Yes	Main4	7	No		0	5	0	5	0	79	71.25	3	0.75	21	3.333333333	3
42schort	42	Control	schort	Cognate	72	9	Yes	Main4	7	No		0	5	0	5	0	79	71.25	3	0.75	21	3.333333333	3
42kraag	42	Control	kraag	Cognate	80	9	Yes	Main4	3	No		0	4	0	4	0	79	71.25	3	0.75	21	3.333333333	3
42staf	42	Control	staf	Cognate	82	9	Yes	Main4	7	No		0	4	0	4	0	79	71.25	3	0.75	21	3.333333333	3
42kruiwagen	42	Control	kruiwagen	Non-cognate	52	9		Main4	3	No		0	7	0	7	0	79	71.25	3	0.75	21	3.333333333	3
42spuit	42	Control	spuit	Non-cognate	56	9		Main4	3	Yes		0	4	0	4	0	79	71.25	3	0.75	21	3.333333333	3
42passer	42	Control	passer	Non-cognate	68	9		Main4	7	No		0	5	0	5	0	79	71.25	3	0.75	21	3.333333333	3
42kwast	42	Control	kwast	Non-cognate	72	9		Main4	7	No		0	5	0	5	0	79	71.25	3	0.75	21	3.333333333	3
42vijzel	42	Control	vijzel	Non-cognate	80	9		Main4	3	No		0	5	0	5	0	79	71.25	3	0.75	21	3.333333333	3
42klos	42	Control	klos	Non-cognate	82	9		Main4	7	No		0	4	0	4	0	79	71.25	3	0.75	21	3.333333333	3
43kapstok	43	Control	kapstok	Non-cognate	52	9		Main4	3	No		0	7	0	7	0	83	73.75	4	3	21	4	3
43garde	43	Control	garde	Non-cognate	56	9		Main4	3	No		0	5	0	5	0	83	73.75	4	3	21	4	3
43lessenaar	43	Control	lessenaar	Non-cognate	68	8		Main4	7	Yes		0	7	0	7	0	83	73.75	4	3	21	4	3
43broodrooster	43	Control	broodrooster	Non-cognate	72	g		Main4	7	Yes		0	10	0	10	0	83	73.75	4	3	21	4	3
43rietje	43	Control	rietje	Non-cognate	80	9		Main4	3	No		0	5	0	5	0	83	73.75	4	3	21	4	3
43kooi	43	Control	kooi	Non-cognate	82	9		Main4	7	Yes		0	3	0	3	0	83	73.75	4	3	21	4	3
